,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
494,Agente,EPMC,854452.16,804110.74,785703.05,779662.87,798848.92,816013.25,823940.29,886157.99,925878.78,1057433.43,1119774.45,1163306.72,1179525.6,1159476.09,1131102.87,1109795.59,1097511.0,1139427.78,1275282.11,1273882.03,1193545.55,1043543.05,977071.23,927515.19,2016-05-09
495,Agente,EPMC,848831.0,818943.22,815573.82,828161.24,899671.39,1013804.54,1097600.56,1179105.6,1214845.87,1282861.79,1374975.83,1431455.02,1392872.73,1370424.48,1386465.18,1388667.76,1390736.93,1381817.46,1464511.41,1456514.49,1371156.54,1228092.14,1136788.04,1021659.47,2016-05-10
496,Agente,EPMC,928153.92,899205.49,891697.76,910776.92,986579.6,1091491.75,1149380.09,1270363.88,1322355.8,1404863.46,1448092.81,1471106.57,1436949.58,1422073.54,1448601.6,1449603.54,1426463.62,1387588.56,1514252.37,1513320.2,1411729.64,1325658.35,1147099.03,1038799.49,2016-05-11
497,Agente,EPMC,949885.71,931283.56,934857.93,952858.7,995157.54,1152549.15,1221758.16,1285907.69,1380158.81,1423315.73,1488563.58,1525243.99,1515673.67,1486413.75,1495951.85,1504296.61,1450299.55,1446055.81,1557380.32,1559583.72,1464341.35,1321056.47,1190611.41,1141996.22,2016-05-12
498,Agente,EPMC,1022827.66,985264.32,966237.55,967240.47,1044630.68,1151977.37,1234439.19,1310871.18,1397636.93,1454011.98,1521512.18,1566850.03,1531056.53,1514096.95,1511291.98,1510271.38,1514199.01,1442408.38,1548524.82,1571767.01,1499484.59,1330474.91,1214358.33,1103118.39,2016-05-13
499,Agente,EPMC,1036159.26,1001398.44,970890.54,978295.6,1022217.86,1031550.1,1064963.55,1171142.41,1298486.09,1351217.45,1408875.26,1441868.83,1424754.66,1382162.19,1341533.07,1318357.34,1289693.74,1306218.4,1415535.33,1416494.61,1356900.71,1239277.63,1171987.83,1046608.92,2016-05-14
500,Agente,EPMC,969297.36,919514.91,893446.93,882176.3,882787.01,890995.36,914684.94,977504.4,1039283.04,1117484.09,1171567.84,1190814.31,1228247.82,1203766.15,1162945.32,1151024.62,1147136.15,1154505.24,1284988.0,1318117.84,1295811.37,1225698.32,1115565.27,984367.26,2016-05-15
501,Agente,EPMC,981398.06,953350.23,939895.19,955718.65,1033945.02,1135250.91,1205755.13,1319039.19,1400528.73,1459057.22,1515598.06,1553604.65,1518278.69,1492276.5,1508093.22,1511169.76,1483196.7,1447366.29,1546636.43,1535597.81,1465472.73,1348728.56,1199060.49,1126126.03,2016-05-16
502,Agente,EPMC,1044513.36,986982.59,963221.3,976917.09,1046277.85,1158274.56,1229548.61,1338465.84,1412649.21,1463557.06,1520888.29,1580776.42,1535023.29,1522966.03,1539770.9,1530468.28,1507281.68,1479084.59,1595468.31,1556510.56,1465777.68,1356486.97,1198940.04,1020941.16,2016-05-17
503,Agente,EPMC,1028729.15,1027431.99,976063.7,978351.26,1079070.53,1191773.04,1262639.75,1341178.68,1402813.89,1449384.39,1520410.56,1551172.42,1522354.86,1508769.3,1515797.03,1506083.09,1491323.49,1475964.92,1578972.28,1567002.58,1446457.04,1327273.74,1190751.25,1105994.65,2016-05-18
504,Agente,EPMC,1022857.89,987859.09,987967.35,995318.56,1122274.6,1109889.41,1262406.97,1347492.09,1412594.1,1480277.72,1538304.74,1578090.3,1549881.86,1525152.63,1520272.37,1512497.89,1494543.07,1479288.44,1565756.31,1559218.51,1488924.47,1366322.11,1248789.46,1182307.43,2016-05-19
505,Agente,EPMC,1031472.5,1006119.67,990953.84,1008876.85,1069092.24,1163068.3,1254337.64,1360896.64,1421267.45,1444498.32,1554618.88,1575974.35,1569780.04,1552035.33,1554627.47,1541560.0,1503174.08,1475416.65,1552402.02,1541969.68,1460154.02,1322701.96,1195314.34,1046357.18,2016-05-20
506,Agente,EPMC,1031852.04,1005630.87,1000600.24,1011019.39,1045947.5,1088816.49,1175683.95,1252428.9,1353576.85,1416005.43,1475274.98,1506787.19,1482478.27,1433539.93,1400653.35,1375506.01,1344615.79,1333647.69,1430461.31,1440692.56,1390704.36,1275051.23,1152952.81,1124219.13,2016-05-21
507,Agente,EPMC,980810.16,922300.95,909302.06,900131.33,896360.33,885566.04,912059.14,968821.05,1040898.98,1100782.75,1142590.2,1208170.2,1197841.41,1171659.35,1147179.13,1126040.44,1096655.41,1137300.58,1268575.08,1304715.43,1249200.86,1194629.63,1108114.36,934153.82,2016-05-22
508,Agente,EPMC,988970.4,939215.2,927181.61,946294.6,1049953.43,1140558.65,1202709.05,1329070.01,1395123.86,1478073.14,1534139.82,1556446.31,1522728.68,1521271.89,1528589.11,1537922.15,1512098.09,1476407.37,1554635.3,1561648.47,1515459.39,1365008.66,1246249.83,1155564.27,2016-05-23
509,Agente,EPMC,1032183.08,987242.71,974725.24,979420.74,1062904.85,1174994.31,1252843.53,1301642.34,1430537.78,1480182.41,1553714.59,1584448.39,1531079.23,1532670.8,1536162.95,1541847.16,1522729.26,1500788.84,1583294.74,1581368.12,1483955.74,1359742.94,1261579.09,1099939.18,2016-05-24
510,Agente,EPMC,1039065.72,994025.89,982720.48,997978.3,1064563.11,1176156.12,1246023.15,1334879.99,1419219.68,1454055.27,1507586.38,1569946.15,1509249.21,1523003.91,1525105.49,1540825.61,1505784.98,1478551.47,1551565.25,1540991.87,1452573.22,1290371.57,1159333.91,1077446.39,2016-05-25
511,Agente,EPMC,975721.13,954361.28,960482.09,958512.65,1030007.83,1144347.01,1203868.34,1294696.95,1385092.45,1440491.67,1490876.27,1528858.7,1502317.17,1487982.69,1497015.66,1498691.93,1481566.4,1456731.17,1543945.2,1536734.91,1465535.67,1342021.57,1242789.78,1070089.89,2016-05-26
512,Agente,EPMC,1011198.64,983068.63,973396.41,990502.47,1053734.69,1163349.9,1231024.61,1333830.4,1415025.94,1460146.83,1507474.97,1536162.78,1514863.72,1500517.94,1492481.48,1490119.93,1445488.7,1424839.22,1527556.12,1503624.3,1435361.72,1307207.74,1199037.28,1100666.01,2016-05-27
513,Agente,EPMC,1016430.96,979821.86,955329.9,960895.94,1013945.98,1058300.4,1119049.21,1229268.72,1326362.29,1370000.87,1410457.43,1427104.28,1397355.38,1358747.56,1312629.63,1292028.12,1261785.15,1262957.68,1357999.6,1358448.0,1276343.42,1171667.78,1060531.19,980445.04,2016-05-28
514,Agente,EPMC,923887.58,884133.43,858585.76,840972.37,847789.09,846447.01,854829.11,918156.59,989317.1,1045079.05,1091234.05,1117595.83,1132975.3,1102002.09,1071223.5,1053999.63,1031306.26,1067918.75,1171181.51,1177130.63,1117266.33,1049172.0,965925.72,899416.21,2016-05-29
515,Agente,EPMC,841792.17,817413.24,810982.52,812000.32,830463.49,829555.45,855265.62,938244.76,1028736.44,1084200.34,1136828.42,1177707.61,1194319.12,1171326.95,1149623.59,1142709.86,1134539.5,1128054.71,1211407.19,1269215.6,1217010.27,1126554.57,1010725.26,937000.77,2016-05-30
516,Agente,EPMC,897345.08,880700.23,863111.11,877084.52,950581.46,1064655.9,1109533.15,1186156.37,1270137.74,1329589.13,1392986.76,1413711.61,1404360.1,1383773.89,1397866.29,1424665.19,1374750.64,1363360.21,1424069.53,1508668.35,1400979.92,1241401.87,1120060.19,961958.37,2016-05-31
517,Agente,EPMC,957010.87,925924.07,904316.13,915047.53,984513.14,1077177.49,1157324.02,1240510.31,1300784.0,1368414.81,1428450.84,1463451.67,1429835.6,1400880.6,1404003.34,1418208.1,1398649.87,1391998.9,1490000.55,1469493.52,1384399.86,1263683.77,1107648.86,1005445.02,2016-06-01
518,Agente,EPMC,945818.69,906074.44,901578.8,913582.94,999930.33,1113438.35,1215238.94,1271774.78,1355464.64,1395613.38,1449920.03,1486006.86,1467572.55,1442449.04,1443692.52,1453283.63,1432291.65,1408276.91,1494005.52,1486359.46,1431684.91,1291036.07,1148222.65,1049284.9,2016-06-02
519,Agente,EPMC,982806.35,945272.91,929612.97,948277.22,1016090.78,1131809.29,1208053.53,1293622.39,1365561.37,1421141.23,1513186.26,1507794.66,1486236.21,1478047.63,1471504.44,1483852.48,1436698.47,1431685.4,1514278.48,1506497.6,1401609.88,1293830.99,1174413.08,1096397.19,2016-06-03
520,Agente,EPMC,966761.6,928323.38,909616.14,925443.32,986255.3,997082.03,1078871.64,1195760.33,1291799.09,1358362.49,1418139.85,1424964.76,1433605.24,1371835.28,1334112.42,1303928.81,1295565.97,1289413.11,1368285.55,1397934.7,1325979.22,1201854.63,1070457.93,982355.64,2016-06-04
521,Agente,EPMC,908159.0,870029.31,848391.29,830473.29,839344.22,832998.7,845546.55,922540.97,1000867.28,1073134.78,1092968.49,1140725.86,1144787.78,1124640.88,1097814.26,1084852.01,1073733.39,1079379.36,1182840.28,1208925.22,1160117.08,1098714.49,1004510.07,926024.94,2016-06-05
522,Agente,EPMC,846578.66,812144.5,802379.63,800307.7,815538.22,819579.29,839251.67,909448.85,985412.48,1055207.91,1117291.32,1162326.99,1171054.83,1135931.67,1100688.15,1090413.26,1071957.11,1097311.25,1234310.26,1261624.42,1201311.85,1103356.56,1008358.21,991698.62,2016-06-06
523,Agente,EPMC,867320.4,843582.84,838364.04,852968.92,930571.29,1065238.71,1136560.86,1241523.71,1311223.44,1371706.69,1410653.36,1445452.38,1431631.21,1405195.93,1395939.54,1400027.17,1396956.7,1341050.88,1429042.41,1491517.37,1396342.62,1270174.92,1146960.05,1017253.35,2016-06-07
524,Agente,EPMC,968587.05,928153.17,881813.75,897327.05,943747.14,1050537.82,1145206.85,1249226.52,1310521.06,1371035.6,1434740.78,1472013.36,1443357.88,1419193.06,1412470.64,1430011.62,1404332.15,1379657.05,1439702.6,1477609.9,1395994.58,1265171.49,1119312.89,1027700.33,2016-06-08
525,Agente,EPMC,932267.45,920615.57,900759.04,914356.14,965724.04,1115680.22,1183594.09,1272168.65,1349725.57,1393875.1,1455453.54,1487559.26,1439819.37,1440000.54,1455876.38,1444374.02,1413058.17,1386540.27,1476328.59,1470605.65,1405419.62,1266915.5,1135247.8,1017525.22,2016-06-09
526,Agente,EPMC,979735.43,923058.61,918827.13,919508.38,974259.14,1099805.0,1177423.72,1260946.67,1328395.54,1381287.54,1425559.78,1470890.06,1436343.1,1405974.46,1432346.25,1422789.28,1400506.81,1372589.14,1436631.79,1442009.29,1366521.85,1229496.4,1119494.26,1066850.37,2016-06-10
527,Agente,EPMC,946216.12,920959.2,895620.12,897095.84,935444.39,968969.84,1058575.33,1151110.91,1254902.51,1298313.35,1359793.77,1381031.83,1364282.47,1316863.38,1277166.17,1252473.58,1233043.86,1242017.79,1334125.86,1347508.98,1265259.85,1155314.28,1060027.7,974481.79,2016-06-11
528,Agente,EPMC,917855.34,876664.02,848398.36,851078.18,843796.29,838865.6,866362.1,937076.81,985207.5,1059277.41,1103499.97,1152547.48,1167509.12,1152132.78,1119378.91,1107926.41,1071071.55,1107897.38,1224679.87,1265055.67,1232473.31,1146142.91,1051168.17,902286.43,2016-06-12
529,Agente,EPMC,946436.38,899297.94,882465.5,909075.54,965149.95,1048821.27,1172092.53,1278323.48,1391197.98,1470306.56,1492411.56,1545912.39,1528456.36,1504691.75,1511408.28,1495580.98,1467922.17,1426356.65,1519983.49,1526232.71,1455796.14,1317845.39,1179088.38,1074509.01,2016-06-13
530,Agente,EPMC,1013699.41,967666.67,960364.83,963752.3,1008753.71,1103627.99,1198816.09,1331160.27,1394788.65,1454028.56,1505235.07,1545842.17,1517400.66,1497538.68,1493384.97,1479547.13,1420987.75,1420384.94,1482457.29,1479698.79,1400160.13,1230960.07,1106764.75,1059793.3,2016-06-14
531,Agente,EPMC,948329.04,907697.84,899829.22,932803.62,997050.85,1064715.43,1151026.58,1260414.97,1351937.24,1413196.52,1466268.86,1511174.16,1502318.17,1492652.94,1478737.51,1476074.03,1454938.46,1436731.18,1486549.57,1494665.7,1424217.4,1300166.75,1172303.79,1059181.94,2016-06-15
532,Agente,EPMC,993940.65,914397.22,894377.61,901095.99,953615.33,1023186.74,1101911.77,1187814.33,1265698.57,1333977.1,1387044.93,1427277.07,1415440.95,1404441.81,1396973.73,1397327.91,1374170.32,1332069.94,1418370.54,1447981.3,1360569.53,1260994.47,1158411.83,1080554.31,2016-06-16
533,Agente,EPMC,1027903.93,986005.21,958091.81,973591.37,1031282.65,1097995.15,1186090.39,1292456.75,1345008.64,1443329.92,1503921.43,1537156.44,1532373.24,1511944.62,1517829.94,1507938.32,1517897.44,1420548.74,1451625.35,1487201.97,1406805.01,1306765.45,1243158.35,1109339.23,2016-06-17
534,Agente,EPMC,1020729.66,977409.65,948045.14,962058.13,996945.24,1028227.46,1112745.12,1211431.45,1287774.8,1347695.27,1406297.32,1418195.32,1415843.17,1338568.14,1297298.96,1308265.16,1284997.66,1292638.27,1404231.22,1422972.78,1359500.29,1211660.73,1100642.2,955109.76,2016-06-18
535,Agente,EPMC,910070.27,915298.95,879515.25,854397.19,842370.87,847528.07,837159.48,904517.59,965215.68,1000189.66,1086105.39,1119928.48,1120700.72,1094360.93,1081096.76,1063013.37,1036472.7,1057927.42,1127625.15,1169207.09,1173809.39,1104757.12,1044936.98,979814.34,2016-06-19
536,Agente,EPMC,910567.94,924814.0,869866.11,880321.29,942492.72,1011723.91,1092061.89,1217099.02,1286505.71,1391119.13,1391847.05,1472518.42,1462286.45,1448636.04,1439794.78,1447184.34,1399820.82,1382456.85,1430036.91,1465127.1,1376010.72,1239338.91,1113684.4,1042822.02,2016-06-20
537,Agente,EPMC,965902.61,923145.86,907647.8,928498.45,987483.41,1054054.41,1129733.15,1234328.61,1309847.06,1380668.62,1420647.73,1496635.9,1469812.58,1466703.64,1474539.66,1455128.07,1469166.82,1423078.01,1464455.99,1502783.17,1460827.33,1307513.65,1179864.36,1041200.74,2016-06-21
538,Agente,EPMC,971892.77,943397.74,923626.09,930060.18,984649.33,1073306.83,1153781.72,1232061.57,1371339.62,1422123.82,1514221.9,1551481.22,1532347.61,1496952.27,1503466.03,1500914.6,1481125.24,1413920.41,1444363.95,1443704.91,1386949.29,1278931.65,1174823.52,1128239.74,2016-06-22
539,Agente,EPMC,1018633.22,964068.31,949339.41,972518.88,1028957.15,1108462.52,1155023.17,1286731.19,1408072.26,1436055.56,1514171.93,1553221.2,1542111.67,1519974.42,1538750.86,1518761.04,1481125.21,1450002.27,1539547.74,1540006.82,1443431.98,1323791.01,1157187.79,1028586.97,2016-06-23
540,Agente,EPMC,1055501.82,964595.82,958878.46,966123.79,1016478.63,1079136.05,1129285.0,1252237.41,1334620.47,1408245.15,1467847.77,1522553.67,1521567.54,1481074.15,1465421.67,1501104.27,1469402.91,1421570.77,1470981.1,1523653.77,1405587.27,1311238.88,1182362.51,1059565.57,2016-06-24
541,Agente,EPMC,1001702.53,951060.03,917008.49,949384.64,961410.92,1041713.61,1093944.36,1174410.41,1248839.71,1314153.71,1392276.08,1429252.76,1393555.8,1363024.62,1317804.39,1284181.01,1259575.67,1265185.74,1329782.32,1372461.71,1312706.64,1165731.34,1122525.04,971612.61,2016-06-25
542,Agente,EPMC,926852.6,872528.68,847873.45,830720.37,847119.96,835109.09,838462.41,919530.48,989375.57,1050652.37,1103678.08,1140080.16,1146298.21,1131413.4,1110538.36,1093513.04,1070722.68,1089996.31,1207662.98,1257052.64,1224075.26,1154345.1,1071715.37,998903.59,2016-06-26
543,Agente,EPMC,925487.36,885884.5,868268.93,882120.74,944133.53,996785.68,1083925.14,1198950.9,1342604.82,1429885.89,1497353.75,1529050.81,1509035.5,1516416.86,1521551.57,1504470.28,1473375.6,1428307.55,1498499.45,1525058.16,1444490.32,1323513.06,1176508.33,1074908.23,2016-06-27
544,Agente,EPMC,975030.02,947103.51,946135.67,948424.58,1003010.33,1080640.63,1152296.58,1257977.26,1343667.26,1403955.37,1465518.27,1520595.66,1506354.78,1508661.92,1483435.29,1494837.88,1452034.27,1426529.76,1502444.41,1532353.89,1442444.57,1331469.24,1181863.59,1063514.0,2016-06-28
545,Agente,EPMC,1040373.17,997877.43,990072.31,1009529.4,1074437.27,1161026.51,1236105.95,1331725.59,1420424.3,1471901.85,1525569.43,1564088.73,1555430.62,1550131.19,1538019.46,1556444.92,1532963.31,1484768.09,1565496.04,1589202.39,1500110.21,1387372.05,1243985.53,1136010.49,2016-06-29
546,Agente,EPMC,1060080.69,1027236.39,1012896.17,1026558.35,1072902.34,1150421.18,1213523.15,1318563.3,1427586.76,1476501.53,1554238.01,1580500.3,1566228.87,1556455.35,1570902.5,1553961.19,1535887.41,1508626.6,1552323.88,1556908.63,1471917.26,1353393.86,1230301.07,1176463.03,2016-06-30
547,Agente,EPMC,1005673.49,985103.77,963856.08,967799.55,1023106.44,1077389.68,1131583.09,1239638.23,1337407.89,1407925.78,1465039.29,1498227.39,1486841.49,1465098.07,1477378.65,1472451.94,1435599.84,1437361.16,1469318.2,1479139.36,1371746.43,1279717.75,1165459.81,1082282.32,2016-07-01
548,Agente,EPMC,991457.6,954964.06,937295.74,935401.26,948758.28,988722.1,1072627.44,1166681.0,1250936.8,1302094.76,1348244.13,1365752.66,1350778.0,1304972.11,1270542.92,1249222.26,1212443.22,1269930.39,1326922.84,1344141.16,1290643.46,1173988.98,1059000.27,960851.1,2016-07-02
549,Agente,EPMC,890378.22,854067.61,831998.62,811504.08,815659.33,787161.76,808372.85,877133.12,946256.41,1004074.86,1031738.62,1072055.74,1078414.68,1049676.89,1045949.0,1022201.71,1013169.63,1068030.12,1117964.48,1170926.41,1127075.74,1052597.45,968918.08,897979.67,2016-07-03
550,Agente,EPMC,860235.68,826567.22,803077.76,800637.02,815663.53,813044.63,812615.21,912940.96,987624.74,1068422.57,1114164.8,1162211.9,1152634.46,1145086.73,1105330.32,1108973.03,1087144.21,1150914.27,1219126.48,1277310.7,1226477.69,1144447.24,1044333.89,994854.15,2016-07-04
551,Agente,EPMC,931341.17,901536.5,888053.91,910405.35,974319.83,1082237.68,1171168.75,1263460.32,1347958.92,1411996.42,1457214.87,1482826.43,1477933.05,1469202.81,1474058.3,1490584.86,1460018.56,1421874.12,1502110.37,1520757.22,1453001.25,1326626.56,1184608.2,1078562.43,2016-07-05
552,Agente,EPMC,1009654.41,979785.71,968344.57,971957.24,1036425.49,1145268.45,1209239.79,1286478.58,1347753.01,1393298.93,1446530.36,1472044.09,1465326.02,1437420.68,1455226.62,1469778.82,1430868.61,1414426.39,1508152.53,1525978.14,1451540.01,1328439.1,1185045.54,1071280.6,2016-07-06
553,Agente,EPMC,1003550.19,960704.0,957482.55,971642.85,1021181.04,1146095.63,1212998.88,1309758.94,1384657.72,1427926.65,1507597.54,1531058.21,1509624.19,1500925.94,1513665.47,1518253.01,1464823.41,1441402.48,1517235.01,1543030.85,1458032.64,1315394.84,1182759.98,1022940.0,2016-07-07
554,Agente,EPMC,952341.36,934622.15,888064.77,905349.72,967262.7,1093493.05,1190777.55,1277835.02,1368384.74,1418727.25,1478970.7,1487870.97,1461538.34,1465988.74,1465794.09,1472355.79,1439434.27,1408558.42,1484864.46,1478122.54,1407287.43,1293486.74,1177068.23,1078828.85,2016-07-08
555,Agente,EPMC,1011406.64,982979.97,966117.91,965337.54,1009834.29,1035256.86,1106734.15,1199977.57,1287319.01,1360633.95,1404743.04,1422892.81,1413001.46,1355792.72,1330507.41,1295474.42,1266168.32,1267350.92,1373613.46,1420057.09,1345627.49,1221417.97,1101140.02,1034396.17,2016-07-09
556,Agente,EPMC,960434.09,907830.93,879245.9,869449.71,878121.61,857548.83,874167.04,952065.1,1027926.06,1087241.98,1128755.49,1149255.45,1179886.08,1160691.49,1133110.03,1121375.92,1129367.45,1128194.31,1242985.96,1287270.24,1248791.89,1174065.41,1077151.0,1055407.35,2016-07-10
557,Agente,EPMC,932630.51,903346.04,900380.38,924583.77,1000686.55,1106985.96,1157329.29,1299048.03,1345963.18,1439188.92,1506080.36,1536382.73,1509963.79,1490064.11,1501460.99,1500763.8,1470496.37,1446946.75,1509156.97,1523272.82,1410593.37,1287694.02,1191653.65,1027325.92,2016-07-11
558,Agente,EPMC,963754.37,940524.45,931204.53,960326.75,1015990.6,1148766.06,1205966.55,1284825.26,1366496.1,1423737.55,1485064.15,1528082.45,1494840.27,1477248.14,1470661.71,1459736.4,1449165.62,1419535.17,1505324.53,1516018.06,1424588.8,1282782.65,1142142.49,1039806.0,2016-07-12
559,Agente,EPMC,975397.19,934629.58,909974.24,928465.52,1016094.74,1113928.63,1184403.66,1285687.77,1353236.32,1391673.11,1459551.0,1475186.8,1450279.93,1427298.31,1442282.57,1439906.78,1424795.54,1401012.53,1483721.33,1479179.09,1379920.47,1245874.92,1117927.35,980116.83,2016-07-13
560,Agente,EPMC,962137.04,938922.47,912905.49,930093.28,969915.46,1113625.83,1210475.72,1299490.13,1354308.23,1404503.51,1462072.46,1486740.89,1454191.54,1447647.38,1452586.0,1455103.45,1421079.72,1392797.73,1467180.48,1501299.25,1416763.19,1286324.78,1165144.73,1032454.47,2016-07-14
561,Agente,EPMC,958512.32,946751.31,889829.52,883431.59,966716.49,1075487.03,1158626.22,1241155.7,1315590.39,1369660.91,1430049.37,1480018.98,1444049.17,1431232.5,1429033.22,1423711.67,1389121.83,1362506.75,1441283.82,1451797.85,1370424.73,1253217.94,1135022.17,1072249.84,2016-07-15
562,Agente,EPMC,928477.59,903088.16,883203.12,886425.56,910693.79,956089.91,1025459.35,1137097.64,1218787.51,1281793.16,1329461.91,1357634.14,1342962.74,1291746.91,1253014.79,1232939.56,1221110.37,1219791.87,1316542.95,1331310.1,1268844.58,1152972.32,1034275.14,886778.29,2016-07-16
563,Agente,EPMC,882046.53,843496.26,816404.77,802203.12,806955.52,806030.31,840173.02,847454.6,960638.16,1015343.24,1077988.76,1110914.36,1118803.62,1090459.25,1062583.38,1045699.21,1024155.32,1068459.54,1198795.98,1223008.29,1164930.45,1080524.79,994269.0,944725.21,2016-07-17
564,Agente,EPMC,870371.87,840572.47,832342.46,835111.11,917751.15,1037723.26,1127510.82,1210878.5,1280355.32,1346366.68,1417192.62,1454717.63,1428001.53,1426124.94,1434142.25,1422005.58,1397494.82,1369055.16,1461364.83,1475809.83,1383549.19,1267334.23,1124445.21,1013530.5,2016-07-18
565,Agente,EPMC,944574.24,911478.14,894901.09,908281.21,982307.91,1093873.99,1176633.02,1252068.01,1328480.27,1386164.28,1435211.54,1470322.33,1449527.02,1435735.75,1444306.9,1438918.44,1405968.76,1374729.42,1456287.13,1437767.94,1342194.12,1226511.05,1085052.48,977683.3,2016-07-19
